Season,home_team,away_team,home_pts,away_pts,home_fg_pct,away_fg_pct,home_3fg_pct,away_3fg_pct,home_ft_pct,away_ft_pct,home_rebs,away_rebs,home_TOs,away_TOs,fg_pct_diff,fg3_pct_diff,ft_pct_diff,rebs_diff,TO_diff,score_diff
2017,Evansville,Indiana St,83,72,0.47,0.34,0.36,0.32,0.61,0.85,46,37,10,11,0.12999999999999995,0.03999999999999998,-0.24,9,-1,11
2017,FL Gulf Coast,Kennesaw,74,62,0.54,0.43,0.2,0.43,0.9,0.83,32,26,13,12,0.11000000000000004,-0.22999999999999998,0.07000000000000006,6,1,12
2017,Gardner Webb,High Point,91,55,0.49,0.27,0.52,0.06,0.73,0.77,48,36,12,12,0.21999999999999997,0.46,-0.040000000000000036,12,0,36
2017,Grambling,Alabama St,82,69,0.56,0.46,0.6,0.47,0.69,0.76,32,31,5,14,0.10000000000000003,0.13,-0.07000000000000006,1,-9,13
2017,Coppin St,Hampton,82,89,0.45,0.5,0.42,0.42,0.7,0.68,39,31,21,11,-0.04999999999999999,0,0.019999999999999907,8,10,-7
2017,Northern Arizona,Idaho,75,77,0.45,0.53,0.41,0.58,0.52,0.77,28,31,11,16,-0.08000000000000002,-0.16999999999999998,-0.25,-3,-5,-2
2017,Wisconsin,Iowa,57,59,0.43,0.42,0.26,0.47,0.36,0.86,27,37,13,19,0.010000000000000009,-0.20999999999999996,-0.5,-10,-6,-2
2017,Jackson St,Alabama A&M,72,64,0.44,0.45,0.35,0.42,0.64,0.76,38,31,6,10,-0.010000000000000009,-0.07,-0.12,7,-4,8
2017,Jacksonville St,SE Missouri St,74,51,0.52,0.33,0.44,0.32,0.8,0.86,38,27,9,8,0.19,0.12,-0.05999999999999994,11,1,23
2017,Lamar,Nicholls St,87,75,0.44,0.47,0.52,0.27,0.86,0.67,40,33,14,15,-0.02999999999999997,0.25,0.18999999999999995,7,-1,12
2017,Lehigh,Colgate,77,72,0.47,0.46,0.42,0.42,0.81,0.6,29,35,10,15,0.009999999999999953,0,0.21000000000000008,-6,-5,5
2017,MD E Shore,Morgan St,67,66,0.53,0.37,0.47,0.3,0.5,0.89,29,40,17,13,0.16000000000000003,0.16999999999999998,-0.39,-11,4,1
2017,Memphis,Tulane,92,70,0.49,0.42,0.39,0.25,0.7,0.56,36,43,8,15,0.07,0.14,0.1399999999999999,-7,-7,22
2017,Minnesota,Nebraska,88,73,0.56,0.38,0.36,0.29,0.68,0.75,38,43,16,16,0.18000000000000005,0.07,-0.06999999999999995,-5,0,15
2017,Weber St,Montana,74,78,0.49,0.44,0.31,0.5,0.81,0.8,28,38,9,7,0.04999999999999999,-0.19,0.010000000000000009,-10,2,-4
2017,Idaho St,Montana St,68,79,0.44,0.6,0.36,0.52,0.6,0.55,33,30,11,14,-0.15999999999999998,-0.16000000000000003,0.04999999999999993,3,-3,-11
2017,MTSU,Florida Intl,70,67,0.45,0.49,0.29,0.33,0.79,0.67,33,29,10,13,-0.03999999999999998,-0.040000000000000036,0.12,4,-3,3
2017,Murray St,Morehead St,75,69,0.41,0.47,0.55,0.19,0.91,0.67,36,29,14,6,-0.06,0.36000000000000004,0.24,7,8,6
2017,N Colorado,Portland St,87,84,0.58,0.48,0.24,0.33,0.62,0.73,41,31,13,11,0.09999999999999998,-0.09000000000000002,-0.10999999999999999,10,2,3
2017,Navy,Holy Cross,49,42,0.35,0.33,0.14,0.24,0.67,0.69,42,23,16,13,0.019999999999999962,-0.09999999999999998,-0.019999999999999907,19,3,7
2017,NC A&T,NC Central,68,63,0.44,0.33,0.29,0.26,0.74,0.67,38,40,5,3,0.10999999999999999,0.02999999999999997,0.06999999999999995,-2,2,5
2017,Niagara,Quinnipiac,88,69,0.43,0.39,0.29,0.43,0.84,0.62,44,32,11,19,0.03999999999999998,-0.14,0.21999999999999997,12,-8,19
2017,Lipscomb,North Florida,85,91,0.46,0.57,0.31,0.67,0.75,0.7,34,31,15,23,-0.10999999999999993,-0.36000000000000004,0.050000000000000044,3,-8,-6
2017,SF Austin,Northwestern LA,67,72,0.4,0.42,0.19,0.42,0.8,0.71,37,40,10,16,-0.019999999999999962,-0.22999999999999998,0.09000000000000008,-3,-6,-5
2017,UTEP,Old Dominion,61,62,0.43,0.47,0.41,0.36,0.74,0.75,28,30,9,8,-0.03999999999999998,0.04999999999999999,-0.010000000000000009,-2,1,-1
2017,Prairie View,Southern Univ,70,64,0.47,0.38,0.3,0.36,0.89,0.83,26,37,13,16,0.08999999999999997,-0.06,0.06000000000000005,-11,-3,6
2017,Radford,Liberty,56,52,0.48,0.36,0.38,0.29,0.8,0.71,32,26,14,5,0.12,0.09000000000000002,0.09000000000000008,6,9,4
2017,Marshall,Rice,88,89,0.43,0.44,0.3,0.31,0.72,0.79,37,53,7,13,-0.010000000000000009,-0.010000000000000009,-0.07000000000000006,-16,-6,-1
2017,Rider,Manhattan,69,68,0.44,0.43,0.3,0.27,0.8,0.82,35,24,17,8,0.010000000000000009,0.02999999999999997,-0.019999999999999907,11,9,1
2017,Sam Houston St,McNeese St,79,74,0.46,0.48,0.37,0.42,0.46,0.65,39,35,12,18,-0.019999999999999962,-0.04999999999999999,-0.19,4,-6,5
2017,Savannah St,S Carolina St,95,88,0.44,0.4,0.33,0.24,0.7,0.82,48,50,15,14,0.03999999999999998,0.09000000000000002,-0.12,-2,1,7
2017,New Orleans,SE Louisiana,58,63,0.45,0.4,0.25,0.3,0.56,0.72,32,35,19,17,0.04999999999999999,-0.04999999999999999,-0.15999999999999992,-3,2,-5
2017,SMU,Tulsa,93,70,0.6,0.36,0.53,0.29,0.63,0.75,28,35,6,11,0.24,0.24000000000000005,-0.12,-7,-5,23
2017,Troy,Arkansas St,81,72,0.46,0.34,0.33,0.2,0.71,0.7,39,47,13,9,0.12,0.13,0.010000000000000009,-8,4,9
2017,TX Southern,Alcorn St,94,88,0.47,0.45,0.35,0.35,0.62,0.45,43,51,4,10,0.019999999999999962,0,0.16999999999999998,-8,-6,6
2017,UAB,FL Atlantic,79,59,0.57,0.34,0.5,0.25,0.67,0.92,41,25,13,10,0.22999999999999993,0.25,-0.25,16,3,20
2017,UC Davis,Hawaii,68,59,0.46,0.44,0.35,0.26,0.47,0,36,34,11,11,0.020000000000000018,0.08999999999999997,0.47,2,0,9
2017,South Florida,UCF,56,59,0.38,0.35,0.21,0.5,0.8,0.62,44,36,16,11,0.030000000000000027,-0.29000000000000004,0.18000000000000005,8,5,-3
2017,ULL,Texas St,94,84,0.52,0.56,0.39,0.4,0.78,0.55,40,22,17,15,-0.040000000000000036,-0.010000000000000009,0.22999999999999998,18,2,10
2017,ULM,UT Arlington,57,72,0.38,0.44,0.36,0.53,0.71,0.55,33,39,13,10,-0.06,-0.17000000000000004,0.15999999999999992,-6,3,-15
2017,Utah,California,74,44,0.5,0.24,0.2,0.11,0.84,0.78,40,31,12,12,0.26,0.09000000000000001,0.05999999999999994,9,0,30
2017,WKU,North Texas,74,63,0.47,0.39,0.3,0.33,0.72,0.5,41,31,14,11,0.07999999999999996,-0.030000000000000027,0.21999999999999997,10,3,11
2017,Winthrop,Charleston So,92,78,0.52,0.47,0.47,0.17,0.56,0.69,39,30,13,12,0.050000000000000044,0.29999999999999993,-0.1299999999999999,9,1,14
2017,Kent,Akron,56,66,0.33,0.41,0.14,0.35,0.65,0.67,40,40,10,13,-0.07999999999999996,-0.20999999999999996,-0.020000000000000018,0,-3,-10
2017,Ball St,N Illinois,87,82,0.47,0.43,0.43,0.35,0.69,0.79,30,39,9,13,0.03999999999999998,0.08000000000000002,-0.10000000000000009,-9,-4,5
2017,Brown,Columbia,88,68,0.47,0.47,0.48,0.35,0.8,0.47,46,21,17,12,0,0.13,0.33000000000000007,25,5,20
2017,Buffalo,Bowling Green,80,68,0.46,0.38,0.37,0.29,0.67,0.56,42,44,13,11,0.08000000000000002,0.08000000000000002,0.10999999999999999,-2,2,12
2017,Campbell,Radford,66,50,0.42,0.31,0.26,0.27,0.8,0.45,42,34,8,6,0.10999999999999999,-0.010000000000000009,0.35000000000000003,8,2,16
2017,Citadel,W Carolina,78,72,0.45,0.39,0.4,0.33,0.9,0.7,34,43,18,18,0.06,0.07,0.20000000000000007,-9,0,6
2017,Penn,Dartmouth,74,76,0.42,0.54,0.27,0.48,0.57,0.62,31,40,6,18,-0.12000000000000005,-0.20999999999999996,-0.050000000000000044,-9,-12,-2
2017,Delaware,Hofstra,81,76,0.56,0.46,0.46,0.48,0.68,0.7,36,27,11,7,0.10000000000000003,-0.019999999999999962,-0.019999999999999907,9,4,5
2017,Illinois St,Evansville,80,69,0.51,0.42,0.44,0.27,0.78,0.8,29,37,11,12,0.09000000000000002,0.16999999999999998,-0.020000000000000018,-8,-1,11
2017,Jacksonville St,Belmont,65,59,0.52,0.37,0.55,0.21,0.75,0.88,37,27,11,6,0.15000000000000002,0.3400000000000001,-0.13,10,5,6
2017,James Madison,Drexel,80,70,0.48,0.41,0.35,0.28,0.75,0.68,38,34,15,15,0.07,0.06999999999999995,0.06999999999999995,4,0,10
2017,Missouri St,Northern Iowa,70,64,0.42,0.34,0.31,0.21,0.83,0.73,50,25,17,5,0.07999999999999996,0.1,0.09999999999999998,25,12,6
2017,Monmouth NJ,Niagara,84,59,0.47,0.29,0.35,0.14,0.87,0.57,46,48,14,11,0.18,0.20999999999999996,0.30000000000000004,-2,3,25
2017,Ohio,Miami OH,69,55,0.36,0.4,0.29,0.25,0.83,0.54,49,29,14,15,-0.040000000000000036,0.03999999999999998,0.2899999999999999,20,-1,14
2017,Pacific,Pepperdine,89,84,0.53,0.49,0.53,0.5,0.74,0.65,34,33,8,7,0.040000000000000036,0.030000000000000027,0.08999999999999997,1,1,5
2017,Portland,San Diego,60,55,0.47,0.36,0.5,0.33,0.73,0.67,30,31,11,14,0.10999999999999999,0.16999999999999998,0.05999999999999994,-1,-3,5
2017,Princeton,Harvard,73,69,0.45,0.49,0.31,0.46,0.85,0.8,24,36,5,18,-0.03999999999999998,-0.15000000000000002,0.04999999999999993,-12,-13,4
2017,S Illinois,Loyola-Chicago,55,50,0.4,0.27,0.36,0.3,0.53,0.67,35,44,14,20,0.13,0.06,-0.14,-9,-6,5
2017,Samford,VMI,79,61,0.51,0.28,0.43,0.22,0.7,0.67,42,39,16,9,0.22999999999999998,0.21,0.029999999999999916,3,7,18
2017,St Peter's,Canisius,61,58,0.48,0.4,0.36,0.23,0.59,0.67,26,37,10,16,0.07999999999999996,0.12999999999999998,-0.08000000000000007,-11,-6,3
2017,TN Martin,Murray St,73,67,0.51,0.41,0.42,0.37,0.65,0.64,29,37,13,15,0.10000000000000003,0.04999999999999999,0.010000000000000009,-8,-2,6
2017,E Michigan,Toledo,56,60,0.38,0.45,0.22,0.25,0.55,0.55,37,38,10,13,-0.07,-0.03,0,-1,-3,-4
2017,W Michigan,C Michigan,88,80,0.5,0.38,0.43,0.36,0.56,0.81,48,36,13,11,0.12,0.07,-0.25,12,2,8
2017,West Virginia,Iowa St,87,76,0.43,0.38,0.42,0.42,0.81,0.81,48,29,15,14,0.04999999999999999,0,0,19,1,11
2017,WI Milwaukee,Detroit,85,60,0.57,0.34,0.39,0.3,0.8,0.63,40,26,18,13,0.22999999999999993,0.09000000000000002,0.17000000000000004,14,5,25
2017,Wichita St,Bradley,82,56,0.37,0.38,0.36,0.24,0.69,0.53,51,37,12,18,-0.010000000000000009,0.12,0.15999999999999992,14,-6,26
2017,Winthrop,Gardner Webb,80,77,0.36,0.36,0.35,0.35,0.89,0.63,47,48,14,14,0,0,0.26,-1,0,3
2017,Yale,Cornell,90,63,0.57,0.44,0.45,0.3,0.89,0.61,36,23,12,13,0.12999999999999995,0.15000000000000002,0.28,13,-1,27
2017,Youngstown St,Cleveland St,84,69,0.51,0.38,0.45,0.25,0.8,1,38,36,10,6,0.13,0.2,-0.19999999999999996,2,4,15
2017,Appalachian St,Coastal Car,77,73,0.39,0.4,0.28,0.32,0.74,0.55,50,35,12,7,-0.010000000000000009,-0.03999999999999998,0.18999999999999995,15,5,4
2017,Arizona St,Arizona,60,73,0.35,0.39,0.39,0.24,0.75,0.72,27,50,10,7,-0.040000000000000036,0.15000000000000002,0.030000000000000027,-23,3,-13
2017,Arkansas,Georgia,85,67,0.56,0.31,0.21,0.17,0.81,0.93,38,33,10,10,0.25000000000000006,0.03999999999999998,-0.12,5,0,18
2017,Auburn,Missouri,89,78,0.56,0.34,0.35,0.34,0.57,0.81,41,32,12,8,0.22000000000000003,0.009999999999999953,-0.2400000000000001,9,4,11
2017,Texas,Baylor,64,75,0.41,0.45,0.29,0.45,0.75,0.67,28,44,12,15,-0.040000000000000036,-0.16000000000000003,0.07999999999999996,-16,-3,-11
2017,Air Force,Boise St,70,98,0.4,0.64,0.31,0.59,0.59,0.71,27,33,13,18,-0.24,-0.27999999999999997,-0.12,-6,-5,-28
2017,BYU,Loy Marymount,89,81,0.5,0.48,0.44,0.35,0.82,0.57,35,33,15,16,0.020000000000000018,0.09000000000000002,0.25,2,-1,8
2017,Clemson,Boston College,82,68,0.55,0.47,0.33,0.39,0.76,0.5,36,27,13,12,0.08000000000000007,-0.06,0.26,9,1,14
2017,Col Charleston,James Madison,67,62,0.41,0.4,0.2,0.35,0.8,0.75,38,33,8,10,0.009999999999999953,-0.14999999999999997,0.050000000000000044,5,-2,5
2017,Colorado,California,54,46,0.34,0.27,0.41,0.27,0.62,0.63,39,42,12,12,0.07,0.13999999999999996,-0.010000000000000009,-3,0,8
2017,Brown,Cornell,78,92,0.41,0.59,0.32,0.45,0.85,0.76,29,37,9,16,-0.18,-0.13,0.08999999999999997,-8,-7,-14
2017,CS Northridge,CS Fullerton,78,86,0.46,0.5,0.22,0.39,0.67,0.76,34,37,11,14,-0.03999999999999998,-0.17,-0.08999999999999997,-3,-3,-8
2017,ETSU,Mercer,73,66,0.46,0.36,0.31,0.35,0.68,1,36,34,7,7,0.10000000000000003,-0.03999999999999998,-0.31999999999999995,2,0,7
2017,UAB,Florida Intl,56,68,0.32,0.47,0.16,0.32,0.88,1,35,37,8,10,-0.14999999999999997,-0.16,-0.12,-2,-2,-12
2017,Florida St,Miami FL,66,57,0.44,0.42,0.21,0.47,0.71,0.68,34,27,9,13,0.020000000000000018,-0.26,0.029999999999999916,7,-4,9
2017,Fresno St,UNLV,72,59,0.45,0.36,0.28,0.2,0.69,0.61,37,38,13,16,0.09000000000000002,0.08000000000000002,0.07999999999999996,-1,-3,13
2017,G Washington,Dayton,87,81,0.47,0.48,0.5,0.4,0.71,0.55,34,35,11,12,-0.010000000000000009,0.09999999999999998,0.15999999999999992,-1,-1,6
2017,Georgia St,Ga Southern,72,67,0.47,0.41,0.58,0.31,0.65,0.56,45,21,20,11,0.06,0.26999999999999996,0.08999999999999997,24,9,5
2017,Gonzaga,Pacific,82,50,0.55,0.31,0.36,0.27,0.84,0.65,42,26,13,9,0.24000000000000005,0.08999999999999997,0.18999999999999995,16,4,32
2017,Grambling,Alabama A&M,78,57,0.51,0.38,0.38,0.31,0.59,0.71,32,41,10,18,0.13,0.07,-0.12,-9,-8,21
2017,CS Bakersfield,Grand Canyon,52,58,0.27,0.29,0.23,0.39,0.89,0.64,39,45,16,13,-0.019999999999999962,-0.16,0.25,-6,3,-6
2017,Houston Bap,Abilene Chr,81,72,0.53,0.51,0.6,0.33,0.6,1,33,28,9,11,0.020000000000000018,0.26999999999999996,-0.4,5,-2,9
2017,Southern Utah,Idaho,75,84,0.39,0.45,0.34,0.36,0.81,0.73,31,42,10,9,-0.06,-0.019999999999999962,0.08000000000000007,-11,1,-9
2017,Illinois St,S Illinois,63,50,0.37,0.32,0.45,0.26,NaN,0.78,44,39,7,9,0.04999999999999999,0.19,NaN,5,-2,13
2017,Ohio St,Indiana,92,96,0.53,0.59,0.57,0.52,0.64,0.73,34,28,10,12,-0.05999999999999994,0.04999999999999993,-0.08999999999999997,6,-2,-4
2017,Iona,Rider,88,70,0.42,0.38,0.46,0.39,0.88,0.54,37,46,13,18,0.03999999999999998,0.07,0.33999999999999997,-9,-5,18
2017,IUPUI,N Dakota St,76,57,0.5,0.37,0.36,0.37,0.64,0.71,37,30,9,12,0.13,-0.010000000000000009,-0.06999999999999995,7,-3,19
2017,Jackson St,Alabama St,65,59,0.34,0.43,0.29,0.29,0.67,0.7,34,36,7,17,-0.08999999999999997,0,-0.029999999999999916,-2,-10,6
2017,Jacksonville St,TN Martin,66,55,0.43,0.35,0.32,0.2,0.89,0.78,31,35,14,15,0.08000000000000002,0.12,0.10999999999999999,-4,-1,11
2017,Oklahoma St,Kansas,85,90,0.42,0.56,0.33,0.43,0.93,0.76,30,42,8,14,-0.14000000000000007,-0.09999999999999998,0.17000000000000004,-12,-6,-5
2017,Kansas St,Texas Tech,61,48,0.44,0.36,0.31,0.32,0.71,0.71,26,32,12,17,0.08000000000000002,-0.010000000000000009,0,-6,-5,13
2017,Texas A&M,Kentucky,63,71,0.4,0.44,0.28,0.29,0.48,0.67,39,39,8,6,-0.03999999999999998,-0.009999999999999953,-0.19000000000000006,0,2,-8
2017,La Salle,Fordham,66,54,0.46,0.33,0.33,0.37,0.75,0.71,39,26,14,11,0.13,-0.03999999999999998,0.040000000000000036,13,3,12
2017,McNeese St,Lamar,83,90,0.54,0.56,0.29,0.44,0.83,0.69,24,32,13,13,-0.020000000000000018,-0.15000000000000002,0.14,-8,0,-7
2017,Long Beach St,Hawaii,84,75,0.54,0.46,0.38,0.58,0.74,0.57,35,28,15,12,0.08000000000000002,-0.19999999999999996,0.17000000000000004,7,3,9
2017,Louisiana Tech,Southern Miss,93,65,0.5,0.4,0.45,0.38,0.68,0.85,38,32,6,12,0.09999999999999998,0.07,-0.16999999999999993,6,-6,28
2017,Louisville,Notre Dame,71,64,0.41,0.41,0.45,0.28,0.88,0.75,44,27,13,8,0,0.16999999999999998,0.13,17,5,7
2017,Marquette,Creighton,91,83,0.53,0.49,0.5,0.29,0.65,0.9,32,35,14,15,0.040000000000000036,0.21000000000000002,-0.25,-3,-1,8
2017,Marshall,North Texas,106,104,0.49,0.61,0.41,0.44,0.77,0.56,41,31,13,11,-0.12,-0.030000000000000027,0.20999999999999996,10,2,2
2017,Maryland,Michigan St,63,60,0.42,0.37,0.32,0.38,0.69,0.8,33,37,7,8,0.04999999999999999,-0.06,-0.1100000000000001,-4,-1,3
2017,Mississippi,South Carolina,75,70,0.46,0.36,0.47,0.3,0.63,0.62,41,35,17,12,0.10000000000000003,0.16999999999999998,0.010000000000000009,6,5,5
2017,Mississippi St,LSU,88,76,0.55,0.44,0.32,0.26,0.69,0.83,39,32,11,11,0.11000000000000004,0.06,-0.14,7,0,12
2017,Chicago St,Missouri KC,82,87,0.49,0.54,0.31,0.42,0.76,0.88,25,36,9,19,-0.050000000000000044,-0.10999999999999999,-0.12,-11,-10,-5
2017,Idaho St,Montana,76,95,0.44,0.5,0.29,0.52,0.83,0.84,27,37,9,6,-0.06,-0.23000000000000004,-0.010000000000000009,-10,3,-19
2017,MS Valley St,Ark Pine Bluff,88,77,0.49,0.46,0.4,0.48,0.87,0.81,37,23,18,20,0.02999999999999997,-0.07999999999999996,0.05999999999999994,14,-2,11
2017,Mt St Mary's,Robert Morris,75,66,0.52,0.44,0.29,0.42,0.68,0.59,35,29,17,15,0.08000000000000002,-0.13,0.09000000000000008,6,2,9
2017,MTSU,FL Atlantic,93,59,0.58,0.34,0.27,0.08,0.86,0.76,44,21,10,11,0.23999999999999994,0.19,0.09999999999999998,23,-1,34
2017,N Colorado,CS Sacramento,70,67,0.46,0.56,0.35,0.23,0.5,0.77,31,32,12,17,-0.10000000000000003,0.11999999999999997,-0.27,-1,-5,3
2017,Nevada,Colorado St,85,72,0.43,0.39,0.39,0.4,0.76,0.82,44,36,7,9,0.03999999999999998,-0.010000000000000009,-0.05999999999999994,8,-2,13
2017,New Mexico,San Diego St,64,59,0.36,0.31,0.25,0.19,0.68,0.57,42,44,12,13,0.04999999999999999,0.06,0.1100000000000001,-2,-1,5
2017,New Mexico St,UTRGV,107,81,0.52,0.49,0.33,0.17,0.79,0.58,51,24,14,10,0.030000000000000027,0.16,0.21000000000000008,27,4,26
2017,Nicholls St,New Orleans,64,74,0.34,0.46,0.26,0.25,0.81,0.69,29,42,13,15,-0.12,0.010000000000000009,0.1200000000000001,-13,-2,-10
2017,North Carolina,Duke,90,83,0.51,0.44,0.35,0.37,0.76,0.8,35,31,9,8,0.07,-0.020000000000000018,-0.040000000000000036,4,1,7
2017,North Dakota,Portland St,82,73,0.52,0.49,0.44,0.41,0.91,0.77,35,22,22,19,0.030000000000000027,0.030000000000000027,0.14,13,3,9
2017,Northern Arizona,E Washington,76,61,0.43,0.34,0.4,0.32,0.83,0.83,46,29,11,13,0.08999999999999997,0.08000000000000002,0,17,-2,15
2017,Northwestern LA,Cent Arkansas,97,83,0.62,0.43,0.52,0.38,0.85,0.63,34,30,15,8,0.19,0.14,0.21999999999999997,4,7,14
2017,Oklahoma,TCU,73,68,0.44,0.42,0.29,0.47,0.77,0.44,41,38,7,6,0.020000000000000018,-0.18,0.33,3,1,5
2017,Oregon St,Oregon,59,80,0.34,0.52,0.22,0.36,1,0.67,40,35,12,8,-0.18,-0.13999999999999999,0.32999999999999996,5,4,-21
2017,Penn,Harvard,75,72,0.47,0.48,0.42,0.38,0.81,0.71,35,26,9,9,-0.010000000000000009,0.03999999999999998,0.10000000000000009,9,0,3
2017,Prairie View,Alcorn St,66,60,0.42,0.44,0.4,0.3,0.62,0.71,31,36,10,15,-0.020000000000000018,0.10000000000000003,-0.08999999999999997,-5,-5,6
2017,Princeton,Dartmouth,85,48,0.5,0.31,0.41,0.28,0.75,0.6,42,33,4,11,0.19,0.12999999999999995,0.15000000000000002,9,-7,37
2017,St John's,Providence,75,86,0.37,0.51,0.17,0.43,0.83,0.59,34,44,12,14,-0.14,-0.26,0.24,-10,-2,-11
2017,Northwestern,Purdue,65,69,0.45,0.44,0.21,0.21,0.7,0.89,34,31,8,8,0.010000000000000009,0,-0.19000000000000006,3,0,-4
2017,Rhode Island,Davidson,73,70,0.49,0.44,0.15,0.35,0.5,0.69,43,34,12,11,0.04999999999999999,-0.19999999999999998,-0.18999999999999995,9,1,3
2017,Richmond,St Louis,72,62,0.45,0.44,0.37,0.36,0.78,0.71,28,32,4,12,0.010000000000000009,0.010000000000000009,0.07000000000000006,-4,-8,10
2017,Rutgers,Illinois,62,59,0.43,0.36,0.33,0.32,0.85,0.69,38,34,10,7,0.07,0.010000000000000009,0.16000000000000003,4,3,3
2017,Samford,Furman,67,63,0.4,0.3,0.32,0.3,0.59,0.69,39,47,8,9,0.10000000000000003,0.020000000000000018,-0.09999999999999998,-8,-1,4
2017,Cal Poly SLO,Santa Barbara,44,57,0.31,0.39,0.25,0.29,NaN,0.58,36,45,12,8,-0.08000000000000002,-0.03999999999999998,NaN,-9,4,-13
2017,Santa Clara,San Francisco,76,69,0.43,0.5,0.5,0.25,0.87,0.73,27,36,11,19,-0.07,0.25,0.14,-9,-8,7
2017,Butler,Seton Hall,64,70,0.4,0.49,0.29,0.39,0.8,0.81,24,35,8,14,-0.08999999999999997,-0.10000000000000003,-0.010000000000000009,-11,-6,-6
2017,SF Austin,Sam Houston St,64,56,0.47,0.39,0.28,0.13,0.68,0.54,41,26,19,10,0.07999999999999996,0.15000000000000002,0.14,15,9,8
2017,Siena,Fairfield,78,66,0.46,0.39,0.21,0.35,0.72,0.64,39,33,16,17,0.07,-0.13999999999999999,0.07999999999999996,6,-1,12
2017,SMU,Memphis,103,62,0.61,0.34,0.5,0.15,0.75,0.88,36,29,8,11,0.26999999999999996,0.35,-0.13,7,-3,41
2017,South Alabama,Arkansas St,73,70,0.45,0.51,0.53,0.5,0.7,0.65,27,33,9,15,-0.06,0.030000000000000027,0.04999999999999993,-6,-6,3
2017,South Dakota,W Illinois,78,69,0.41,0.36,0.25,0.4,0.79,0.69,43,45,11,16,0.04999999999999999,-0.15000000000000002,0.10000000000000009,-2,-5,9
2017,St Bonaventure,Massachusetts,60,56,0.35,0.39,0.09,0.15,0.88,0.46,35,43,11,18,-0.040000000000000036,-0.06,0.42,-8,-7,4
2017,Wagner,St Francis PA,70,71,0.39,0.52,0.46,0.55,1,0.62,39,28,12,13,-0.13,-0.09000000000000002,0.38,11,-1,-1
2017,Duquesne,St Joseph's PA,60,63,0.39,0.37,0.17,0.26,0.62,0.73,34,41,14,12,0.020000000000000018,-0.09,-0.10999999999999999,-7,2,-3
2017,St Mary's CA,Portland,81,58,0.57,0.38,0.41,0.33,0.44,1,38,23,12,9,0.18999999999999995,0.07999999999999996,-0.56,15,3,23
2017,Syracuse,Georgia Tech,90,61,0.54,0.44,0.62,0.25,0.77,0.55,33,31,13,16,0.10000000000000003,0.37,0.21999999999999997,2,-3,29
2017,TAM C. Christi,Incarnate Word,81,64,0.54,0.41,0.43,0.42,0.83,0.76,33,30,10,21,0.13000000000000006,0.010000000000000009,0.06999999999999995,3,-11,17
2017,Tennessee,Alabama,59,54,0.32,0.4,0.3,0.47,0.7,0.62,40,32,7,13,-0.08000000000000002,-0.16999999999999998,0.07999999999999996,8,-6,5
2017,ULM,Texas St,65,70,0.43,0.48,0.44,0.5,0.93,0.68,32,26,14,7,-0.04999999999999999,-0.06,0.25,6,7,-5
2017,Towson,Northeastern,82,54,0.54,0.27,0.47,0.2,0.7,0.75,43,28,14,15,0.27,0.26999999999999996,-0.050000000000000044,15,-1,28
2017,Troy,Ark Little Rock,57,54,0.33,0.36,0.28,0.26,0.77,0.94,29,30,7,12,-0.02999999999999997,0.020000000000000018,-0.16999999999999993,-1,-5,3
2017,TX Southern,Southern Univ,82,69,0.56,0.44,0.55,0.26,0.68,0.57,34,32,15,12,0.12000000000000005,0.29000000000000004,0.1100000000000001,2,3,13
2017,UC Irvine,UC Davis,79,49,0.46,0.31,0.56,0.2,0.69,0.27,50,36,14,9,0.15000000000000002,0.36000000000000004,0.41999999999999993,14,5,30
2017,UCLA,Washington St,77,68,0.44,0.42,0.35,0.33,0.76,0.71,37,38,8,12,0.020000000000000018,0.019999999999999962,0.050000000000000044,-1,-4,9
2017,ULL,UT Arlington,83,81,0.47,0.46,0.45,0.41,0.64,0.7,39,35,11,14,0.009999999999999953,0.040000000000000036,-0.05999999999999994,4,-3,2
2017,UNC Greensboro,Citadel,76,67,0.42,0.37,0.32,0.47,0.35,0.62,51,36,10,12,0.04999999999999999,-0.14999999999999997,-0.27,15,-2,9
2017,UNC Wilmington,Delaware,91,82,0.51,0.58,0.45,0.35,0.71,0.67,33,26,8,11,-0.06999999999999995,0.10000000000000003,0.039999999999999925,7,-3,9
2017,USC,Washington,74,58,0.59,0.42,0.29,0.26,0.8,0.52,25,28,14,16,0.16999999999999998,0.02999999999999997,0.28,-3,-2,16
2017,UT San Antonio,Old Dominion,73,55,0.42,0.33,0.33,0.27,1,0.69,40,36,9,8,0.08999999999999997,0.06,0.31000000000000005,4,1,18
2017,Utah,Stanford,67,59,0.43,0.44,0.45,0.53,0.56,0.58,32,33,11,15,-0.010000000000000009,-0.08000000000000002,-0.019999999999999907,-1,-4,8
2017,Utah Valley,Seattle,61,54,0.43,0.38,0.28,0.35,0.82,0.57,33,32,15,13,0.04999999999999999,-0.06999999999999995,0.25,1,2,7
2017,UTEP,Charlotte,74,67,0.44,0.38,0.24,0.42,0.63,0.6,40,40,6,10,0.06,-0.18,0.030000000000000027,0,-4,7
2017,VA Commonwealth,George Mason,72,60,0.46,0.42,0.17,0.11,0.54,0.75,35,41,5,16,0.040000000000000036,0.06000000000000001,-0.20999999999999996,-6,-11,12
2017,Vanderbilt,Florida,73,71,0.44,0.47,0.23,0.33,0.74,0.67,32,35,9,13,-0.02999999999999997,-0.1,0.06999999999999995,-3,-4,2
