"","purchase","n_acts","bal_crdt_ratio","avg_prem_balance","retail_crdt_ratio","avg_fin_balance","mortgage_age","cred_limit"
"734",0,6,45.6,195,0,0,13,13800
"735",1,3,0.2,0,1.4,1767.19720263553,138.96011816839,0
"736",0,26,27.6,552,12,858,172,10100
"737",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"738",0,0,95.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"739",0,1,0,2494.41434114311,0,1767.19720263553,187,0
"740",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"741",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"742",1,6,9,2093,0,1767.19720263553,138.96011816839,19800
"743",1,10,9.4,0,11.4912303766143,1767.19720263553,184,11900
"744",0,1,17.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"745",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"746",0,1,69.6,2494.41434114311,11.4912303766143,2089,138.96011816839,0
"747",0,1,100,2494.41434114311,11.4912303766143,1767.19720263553,67,0
"748",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"749",1,18,1.7,300,0,0,177,0
"750",0,11,0.8,150,0.3,1767.19720263553,82,10000
"751",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"752",0,7,25.9,2494.41434114311,11.3,283,88,0
"753",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"754",0,4,87.8,2494.41434114311,97.6,1767.19720263553,138.96011816839,0
"755",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"756",1,10,9.2,0,0,82,290,0
"757",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,68,0
"758",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"759",0,9,0.3,17,0,1767.19720263553,160,16500
"760",1,14,33.9,2159,2.1,0,138.96011816839,10000
"761",0,0,93.1,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"762",0,8,47.6,2009,0,1767.19720263553,138.96011816839,16100
"763",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"764",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"765",0,7,54.4,0,0,1767.19720263553,14,10600
"766",0,9,55.2,3664,11.4912303766143,1319,188,11500
"767",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,267,0
"768",0,6,2.4,0,11.4912303766143,0,138.96011816839,0
"769",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,238,0
"770",0,3,4.6,772,0,1767.19720263553,138.96011816839,30000
"771",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"772",0,2,1.8,257,0,1767.19720263553,138.96011816839,13800
"773",0,2,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"774",0,9,12.3,56,11.4912303766143,1767.19720263553,31,10000
"775",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"776",0,3,76.8,2494.41434114311,0,1800,59,0
"777",0,1,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"778",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"779",1,11,25.8,2494.41434114311,20.2,0,28,0
"780",0,2,93.8,2494.41434114311,0,1767.19720263553,138.96011816839,0
"781",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,146,0
"782",1,0,87.8,2494.41434114311,11.4912303766143,1767.19720263553,12,0
"783",0,1,2.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"784",0,1,26.2,2494.41434114311,11.4912303766143,131,138.96011816839,0
"785",0,0,63.5,2494.41434114311,11.4912303766143,1767.19720263553,54,0
"786",0,2,21.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"787",1,16,1.7,429,10,0,184,30000
"788",1,3,49,0,11.4912303766143,1767.19720263553,113,0
"789",0,4,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"790",0,2,2.1,187,11.4912303766143,1767.19720263553,228,0
"791",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"792",0,2,89.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"793",0,5,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"794",0,3,74.8,2494.41434114311,40.5,1767.19720263553,138.96011816839,0
"795",1,9,19.6,2494.41434114311,31.5,1767.19720263553,151,0
"796",1,20,2.2,0,0,0,158,0
"797",0,4,49.1,2494.41434114311,11.4912303766143,1767.19720263553,108,0
"798",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"799",1,3,53.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"800",1,4,0,0,0,1767.19720263553,138.96011816839,19600
"801",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"802",0,13,10.6,870,0,1767.19720263553,24,18000
"803",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"804",0,18,1.5,26,0,1767.19720263553,166,15000
"805",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"806",0,14,0.5,82,0,1767.19720263553,137,15000
"807",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"808",0,4,1.5,169,11.4912303766143,1767.19720263553,138.96011816839,14500
"809",1,2,95.7,2494.41434114311,48.6,1767.19720263553,138.96011816839,0
"810",1,13,9.9,135,0,1767.19720263553,138.96011816839,10000
"811",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"812",1,11,0,0,0,0,138.96011816839,10000
"813",0,15,21.1,54,0,0,168,15000
"814",1,8,4.8,476,11.4912303766143,1557,68,18500
"815",0,5,38.8,3177,11.4912303766143,0,135,29000
"816",0,5,12,2494.41434114311,21.2,0,52,0
"817",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"818",0,4,5.4,909,1.4,1767.19720263553,138.96011816839,14500
"819",1,5,2.9,0,0,1767.19720263553,138.96011816839,0
"820",0,4,44.1,0,11.4912303766143,0,153,0
"821",1,11,34.7,2700,15.2,87,5,0
"822",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"823",0,2,91.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"824",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"825",0,0,43,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"826",1,9,4.1,0,6.9,498,138.96011816839,0
"827",0,3,9.5,1384,11.4912303766143,1767.19720263553,133,16500
"828",0,10,66.8,2494.41434114311,52.6,1767.19720263553,138.96011816839,0
"829",0,4,2.9,362,0,1767.19720263553,150,10800
"830",1,11,15.2,2021,11.4912303766143,1767.19720263553,62,10000
"831",0,2,93.7,2494.41434114311,11.4912303766143,1767.19720263553,8,0
"832",0,2,0.8,2494.41434114311,0,1767.19720263553,138.96011816839,0
"833",0,3,40.5,2494.41434114311,0,1767.19720263553,138.96011816839,0
"834",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"835",1,7,12.3,1608,11.4912303766143,1767.19720263553,138.96011816839,0
"836",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"837",1,7,71.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"838",0,3,8.2,840,11.4912303766143,1767.19720263553,122,10500
"839",1,8,8.7,1118,1.8,1767.19720263553,128,0
"840",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"841",0,10,2.1,40,2.5,1767.19720263553,163,24000
"842",0,6,47.4,2494.41434114311,11.4912303766143,0,24,0
"843",1,1,39.4,2494.41434114311,0,1767.19720263553,23,0
"844",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"845",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"846",0,0,94,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"847",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"848",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"849",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"850",1,13,23.5,468,0,0,284,21000
"851",0,11,15,0,0,0,105,15000
"852",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"853",1,9,25.4,4876,10.4,1767.19720263553,127,18000
"854",1,15,20.2,10,0,1767.19720263553,138.96011816839,15500
"855",0,3,9.2,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"856",1,0,97.8,2494.41434114311,11.4912303766143,1767.19720263553,28,0
"857",0,3,52,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,15000
"858",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"859",0,3,82.3,2494.41434114311,0,603,138.96011816839,0
"860",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"861",1,6,11.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"862",1,12,12.6,359,0,189,138.96011816839,0
"863",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"864",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"865",0,5,0,0,11.4912303766143,0,138.96011816839,14500
"866",0,1,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"867",0,7,68.7,2494.41434114311,0,2171,136,0
"868",0,7,11.5,67,0,1767.19720263553,109,11500
"869",0,5,9.6,1177,11.4912303766143,1767.19720263553,65,10400
"870",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"871",0,7,7,505,11.4912303766143,2729,138.96011816839,10000
"872",1,9,1.1,107,0,1767.19720263553,90,10500
"873",0,2,86.1,2494.41434114311,11.4912303766143,0,138.96011816839,0
"874",1,6,27.6,91,0,1767.19720263553,88,12100
"875",0,10,0,498,0,0,138.96011816839,0
"876",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"877",0,1,7.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"878",0,12,3,229,6.9,1767.19720263553,169,18000
"879",1,0,95.7,2494.41434114311,11.4912303766143,1767.19720263553,80,0
"880",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"881",0,2,4.7,882,11.4912303766143,1767.19720263553,138.96011816839,19600
"882",1,9,19.2,351,0,1767.19720263553,162,23000
"883",0,10,4.1,978,0,1767.19720263553,169,23000
"884",1,7,3.6,2494.41434114311,16.7,1767.19720263553,138.96011816839,0
"885",0,9,2.1,397,0,39,166,25000
"886",0,3,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,95,0
"887",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"888",0,1,49,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"889",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"890",0,11,6.4,2494.41434114311,8.4,0,168,0
"891",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"892",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"893",1,3,1.1,225,0,1767.19720263553,138.96011816839,0
"894",1,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,130,0
"895",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"896",0,5,48.1,2494.41434114311,0,1767.19720263553,179,12500
"897",0,2,97,2494.41434114311,11.4912303766143,952,178,0
"898",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"899",1,7,2.1,0,0,657,138.96011816839,0
"900",1,1,0,0,11.4912303766143,1767.19720263553,138.96011816839,0
"901",1,6,0.8,144,0,0,138.96011816839,11800
"902",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"903",0,6,83.9,2494.41434114311,8.5,558,138.96011816839,0
"904",1,6,63.2,3047,0,1767.19720263553,148,0
"905",0,5,51.3,2494.41434114311,0,1767.19720263553,138.96011816839,0
"906",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"907",0,1,94.3,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"908",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"909",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"910",0,5,0,0,0,0,254,13000
"911",1,6,14.5,3183,11.4912303766143,0,129,10100
"912",0,1,33,4286,11.4912303766143,1767.19720263553,138.96011816839,15000
"913",0,5,8.2,2494.41434114311,11.4912303766143,1767.19720263553,172,0
"914",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"915",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"916",0,7,39.4,0,11.4912303766143,0,138.96011816839,0
"917",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"918",0,4,1.9,535,0,0,369,24000
"919",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"920",0,5,75,196,0,454,135,0
"921",1,7,0.8,237,11.4912303766143,0,79,12800
"922",1,12,1.4,219,0,0,148,11400
"923",0,2,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"924",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"925",0,2,51.3,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"926",0,3,26,1931,0.7,1767.19720263553,138.96011816839,10200
"927",0,18,8.8,161,5.3,0,159,19500
"928",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"929",0,4,55.9,0,11.4912303766143,0,138.96011816839,10000
"930",0,2,0,0,11.4912303766143,1767.19720263553,138.96011816839,13400
"931",0,7,47.5,2494.41434114311,28.1,1767.19720263553,138.96011816839,0
"932",0,2,7.5,2034,11.4912303766143,1767.19720263553,239,25000
"933",0,3,75.9,2494.41434114311,11.4912303766143,1483,65,0
"934",1,21,47.3,2494.41434114311,49.2,498,190,0
"935",0,2,2.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"936",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"937",0,16,34.5,4210,10.4,1561,41,22000
"938",1,12,1,137,0,1767.19720263553,48,13500
"939",0,0,27.3,2494.41434114311,11.4912303766143,1767.19720263553,74,0
"940",1,10,1.7,141,0,306,138.96011816839,0
"941",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,89,0
"942",1,9,30.3,1557,11.4912303766143,586,128,25000
"943",0,3,0,0,0,1767.19720263553,138.96011816839,0
"944",0,3,0,0,0,1767.19720263553,163,10600
"945",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"946",0,9,0.4,0,0,108,138.96011816839,0
"947",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"948",0,11,2.5,182,9,0,239,20000
"949",0,0,58.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"950",0,8,1.1,63,5.1,1767.19720263553,188,21000
"951",0,5,7.9,1514,11.4912303766143,0,166,13000
"952",0,7,2.3,0,5.3,1767.19720263553,138.96011816839,15000
"953",1,18,21.2,2494.41434114311,0.5,67,248,0
"954",0,8,15,2494.41434114311,0,1519,187,0
"955",0,1,2.8,2494.41434114311,2.8,1767.19720263553,138.96011816839,15000
"956",1,3,11.6,3122,11.4912303766143,1767.19720263553,138.96011816839,25000
"957",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"958",1,9,10.8,691,0,1767.19720263553,175,0
"959",0,4,72.3,2494.41434114311,11.4912303766143,1767.19720263553,63,0
"960",0,15,4.3,8,0,0,140,15000
"961",0,5,4.9,2494.41434114311,0.9,1767.19720263553,138.96011816839,0
"962",0,6,1.8,295,0,1767.19720263553,138.96011816839,14500
"963",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"964",0,7,2.8,1207,0,31,164,30000
"965",0,2,58.8,2494.41434114311,11.4912303766143,0,138.96011816839,0
"966",0,5,75.6,2494.41434114311,20.3,1950,138.96011816839,0
"967",0,1,23.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"968",0,1,28.9,223,11.4912303766143,1767.19720263553,138.96011816839,15300
"969",1,11,37,178,0,289,138.96011816839,16000
"970",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"971",0,11,21.8,0,0.7,0,260,0
"972",0,13,17.1,3080,19.8,1653,127,25000
"973",0,12,6.1,0,0.5,1800,92,14300
"974",0,7,22.7,0,11.4912303766143,621,160,10000
"975",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"976",0,0,91.9,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"977",0,1,27.1,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"978",0,10,15.2,0,1.9,0,167,10000
"979",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"980",0,23,18,767,2,1972,62,17500
"981",1,9,3.3,418,0,1767.19720263553,173,11500
"982",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"983",0,3,35.2,630,11.4912303766143,305,138.96011816839,0
"984",1,11,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"985",0,10,2.2,567,0,0,213,32000
"986",0,2,16.4,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"987",0,3,0.5,69,0,1767.19720263553,138.96011816839,16500
"988",0,1,6.7,1006,11.4912303766143,1767.19720263553,138.96011816839,15000
"989",1,7,0,0,11.4912303766143,0,138.96011816839,0
"990",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"991",0,7,0.3,46,0,1767.19720263553,138.96011816839,15000
"992",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"993",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,63,0
"994",0,6,32.7,2494.41434114311,11.4912303766143,1767.19720263553,368,0
"995",0,4,5.2,1299,0,1767.19720263553,116,14500
"996",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"997",0,4,0.2,2494.41434114311,0.3,1767.19720263553,138.96011816839,0
"998",0,1,25.3,2053,11.4912303766143,1767.19720263553,185,0
"999",0,10,6.6,409,21.6,0,128,17300
"1000",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1001",1,13,2.9,21,0,0,371,11000
"1002",1,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1003",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1004",0,4,72.5,2494.41434114311,11.4912303766143,0,138.96011816839,0
"1005",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1006",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1007",0,2,10.5,831,11.4912303766143,1767.19720263553,138.96011816839,12200
"1008",1,3,1.2,392,0,1767.19720263553,244,25000
"1009",0,7,24.3,721,0,1767.19720263553,50,15600
"1010",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1011",1,9,45.9,2494.41434114311,0,1767.19720263553,138.96011816839,0
"1012",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1013",0,13,0,0,0,0,134,12000
"1014",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1015",0,3,59.4,816,11.4912303766143,0,136,15200
"1016",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1017",1,20,15.3,2100,1.8,0,150,15400
"1018",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,364,0
"1019",0,0,52,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1020",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1021",1,1,1,2494.41434114311,11.4912303766143,1767.19720263553,92,0
"1022",1,6,5.5,596,0,1767.19720263553,243,10500
"1023",0,5,0.7,113,11.4912303766143,1767.19720263553,168,15000
"1024",1,26,0.7,139,0,1767.19720263553,138.96011816839,12500
"1025",0,1,43,2494.41434114311,20.2,1767.19720263553,138.96011816839,0
"1026",0,18,3,321,2.4,0,138.96011816839,10000
"1027",0,1,62.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1028",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1029",0,3,41.2,1411,11.4912303766143,1767.19720263553,184,12300
"1030",0,1,56.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1031",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1032",1,8,4.3,1035,11.4912303766143,1767.19720263553,83,15500
"1033",0,5,42.9,2494.41434114311,46.6,1767.19720263553,138.96011816839,0
"1034",0,3,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,103,0
"1035",0,13,4.6,776,0,36,183,10000
"1036",0,7,32.7,2494.41434114311,44.3,1767.19720263553,168,0
"1037",1,1,72.7,2494.41434114311,8,1767.19720263553,77,0
"1038",0,3,30.6,2494.41434114311,0,1767.19720263553,86,0
"1039",1,18,22.2,3722,0,0,169,15000
"1040",0,0,66.1,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1041",1,5,61.3,2494.41434114311,2.7,1767.19720263553,77,0
"1042",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1043",0,3,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1044",0,2,58.5,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1045",0,1,92,2494.41434114311,92.5,1767.19720263553,138.96011816839,0
"1046",0,5,57.5,0,0,0,148,0
"1047",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1048",0,1,93.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1049",0,6,6,0,0,1767.19720263553,138.96011816839,10000
"1050",0,2,4,738,0,1767.19720263553,138.96011816839,10000
"1051",1,7,0.6,0,0,1767.19720263553,138.96011816839,0
"1052",0,7,59.9,2494.41434114311,16.8,1767.19720263553,127,0
"1053",0,2,91.2,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1054",1,7,0.6,0,0,1767.19720263553,49,10100
"1055",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1056",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1057",0,1,36.3,2494.41434114311,11.4912303766143,979,138.96011816839,0
"1058",1,1,60,2494.41434114311,11.4912303766143,4,138.96011816839,0
"1059",0,1,75.5,2494.41434114311,78,1767.19720263553,138.96011816839,0
"1060",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1061",1,11,13.2,1094,0.5,1767.19720263553,393,10000
"1062",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1063",0,5,95.2,2494.41434114311,11.4912303766143,1767.19720263553,72,0
"1064",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1065",0,1,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"1066",0,3,18.4,446,11.4912303766143,1767.19720263553,263,12000
"1067",0,1,0,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1068",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1069",0,4,0.1,0,3.4,1767.19720263553,138.96011816839,15300
"1070",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1071",0,17,22.5,1831,1,195,138.96011816839,24000
"1072",0,3,67.6,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1073",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1074",0,2,8.9,1013,11.4912303766143,0,132,10000
"1075",1,14,17.7,440,0,611,173,13800
"1076",0,4,6.2,565,0,1767.19720263553,138.96011816839,15000
"1077",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1078",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,172,0
"1079",0,11,30.5,3371,0,4806,179,16300
"1080",0,0,99.8,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1081",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1082",0,2,37.6,2494.41434114311,0,0,78,0
"1083",0,0,100,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1084",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1085",1,15,1.2,92,0,0,145,0
"1086",0,6,17.8,4432,3.8,1767.19720263553,138.96011816839,20000
"1087",0,6,47.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1088",0,3,47.3,2494.41434114311,11.4912303766143,1767.19720263553,85,0
"1089",0,1,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1090",0,11,0.1,13,0,1767.19720263553,138.96011816839,15000
"1091",1,15,8.8,377,0,0,97,0
"1092",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1093",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1094",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1095",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1096",0,2,0,2494.41434114311,0,1767.19720263553,138.96011816839,0
"1097",1,10,0.9,6,11.4912303766143,1767.19720263553,138.96011816839,10000
"1098",1,1,85.7,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1099",0,4,53.7,2494.41434114311,14.9,1767.19720263553,138.96011816839,0
"1100",0,2,15.8,3726,11.4912303766143,1767.19720263553,138.96011816839,23000
"1101",0,3,19,3385,11.4912303766143,1767.19720263553,138.96011816839,16300
"1102",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
"1103",0,0,36.0950602704023,2494.41434114311,11.4912303766143,1767.19720263553,138.96011816839,0
